type	name
biological_process	regulation of intracellular pH
biological_process	glucose-6-phosphate transport
biological_process	thiazole metabolic process
biological_process	cell wall macromolecule biosynthetic process
biological_process	lactone metabolic process
biological_process	tripeptide transmembrane transport
biological_process	purine-containing compound biosynthetic process
biological_process	L-cysteine metabolic process
biological_process	cell adhesion involved in single-species biofilm formation
biological_process	isoprenoid biosynthetic process
biological_process	macrolide metabolic process
biological_process	negative regulation of secondary metabolite biosynthetic process
biological_process	ATP generation from ADP
biological_process	response to superoxide
biological_process	transcription-coupled nucleotide-excision repair
biological_process	3,4-dihydroxybenzoate metabolic process
biological_process	regulation of nucleobase-containing compound metabolic process
biological_process	methylglyoxal catabolic process
biological_process	nucleobase metabolic process
biological_process	quinone biosynthetic process
biological_process	queuosine biosynthetic process
biological_process	guanine metabolic process
biological_process	protein biotinylation
biological_process	tRNA threonylcarbamoyladenosine metabolic process
biological_process	ganglioside metabolic process
biological_process	pantothenate transmembrane transport
biological_process	maintenance of location in cell
biological_process	tRNA guanine ribose methylation
biological_process	carbohydrate derivative biosynthetic process
biological_process	C-terminal protein amino acid modification
biological_process	RNA phosphodiester bond hydrolysis, endonucleolytic
biological_process	lipopolysaccharide transport
biological_process	pyrimidine-containing compound metabolic process
biological_process	branched-chain amino acid catabolic process
biological_process	leucine import across plasma membrane
biological_process	glycogen metabolic process
biological_process	L-fucose metabolic process
biological_process	anatomical structure size
biological_process	ammonia assimilation cycle
biological_process	cytoplasmic pattern recognition receptor signaling pathway
biological_process	glucosamine-containing compound catabolic process
biological_process	alanine metabolic process
biological_process	positive regulation of cytokine production
biological_process	GTP biosynthetic process
biological_process	RNA stability
biological_process	oligopeptide transport
biological_process	histidine catabolic process
biological_process	cellular response to superoxide
biological_process	nonribosomal peptide biosynthetic process
biological_process	oxazole or thiazole metabolic process
biological_process	cellular amide metabolic process
biological_process	intracellular anatomical structure
biological_process	mRNA modification
biological_process	negative regulation of catabolic process
biological_process	regulation of translation, ncRNA-mediated
biological_process	transcription antitermination
biological_process	regulation of kinase activity
biological_process	sequestering of iron ion
biological_process	pyridoxal 5'-phosphate salvage
biological_process	aromatic amino acid family biosynthetic process, prephenate pathway
biological_process	cysteinyl-tRNA aminoacylation
biological_process	beta-glucan biosynthetic process
biological_process	small molecule biosynthetic process
biological_process	aspartyl-tRNA aminoacylation
biological_process	catalytic activity, acting on RNA
biological_process	L-altrarate metabolic process
biological_process	pilus assembly
biological_process	regulation of beta-glucan biosynthetic process
biological_process	putrescine catabolic process
biological_process	nucleoside phosphate catabolic process
biological_process	negative regulation of cellular component organization
biological_process	polyamine metabolic process
biological_process	localization
biological_process	molybdopterin cofactor biosynthetic process
biological_process	response to oxidative stress
biological_process	ATP synthesis coupled proton transport
biological_process	dTDP metabolic process
biological_process	amino acid import
biological_process	translation reinitiation
biological_process	trinitrotoluene catabolic process
biological_process	cellular response to nutrient levels
biological_process	proteolysis involved in cellular protein catabolic process
biological_process	positive regulation of cellular process
biological_process	phospholipid biosynthetic process
biological_process	energy reserve metabolic process
biological_process	cellular macromolecule metabolic process
biological_process	archaeal or bacterial-type flagellum-dependent cell motility
biological_process	acylglycerol metabolic process
biological_process	menaquinone metabolic process
biological_process	protein N-linked glycosylation
biological_process	secondary metabolite biosynthetic process
biological_process	peptidoglycan catabolic process
biological_process	glycolipid catabolic process
biological_process	pyrimidine deoxyribonucleotide metabolic process
biological_process	glutamine family amino acid metabolic process
biological_process	pyrimidine ribonucleoside triphosphate biosynthetic process
biological_process	heme metabolic process
biological_process	secondary alcohol metabolic process
biological_process	galactose catabolic process
biological_process	lipid modification
biological_process	diol metabolic process
biological_process	purine nucleotide salvage
biological_process	valine transport
biological_process	beta-glucan metabolic process
biological_process	glycerophospholipid metabolic process
biological_process	positive regulation of nucleotide-binding oligomerization domain containing signaling pathway
biological_process	negative regulation of protein metabolic process
biological_process	pteridine-containing compound biosynthetic process
biological_process	aggregation of unicellular organisms
biological_process	hydrocarbon catabolic process
biological_process	response to chemical
biological_process	regulation of organelle assembly
biological_process	purine ribonucleoside diphosphate metabolic process
biological_process	DNA metabolic process
biological_process	nitrotoluene metabolic process
biological_process	pyrimidine ribonucleoside monophosphate metabolic process
biological_process	gluconeogenesis
biological_process	biological process involved in interspecies interaction between organisms
biological_process	cellular iron ion homeostasis
biological_process	amide biosynthetic process
biological_process	cell communication
biological_process	external encapsulating structure organization
biological_process	macromolecule methylation
biological_process	plant-type hypersensitive response
biological_process	establishment of localization in cell
biological_process	septin ring organization
biological_process	N-acetylmannosamine metabolic process
biological_process	histidine biosynthetic process
biological_process	protein maturation by iron-sulfur cluster transfer
biological_process	D-xylose catabolic process
biological_process	transition metal ion transport
biological_process	secretion
biological_process	detoxification
biological_process	adenine biosynthetic process
biological_process	proton transmembrane transport
biological_process	deoxyribonucleoside triphosphate biosynthetic process
biological_process	protein localization to endoplasmic reticulum
biological_process	monovalent inorganic cation homeostasis
biological_process	peptidoglycan transport
biological_process	negative regulation of cellular amide metabolic process
biological_process	alkanesulfonate metabolic process
biological_process	protein targeting to membrane
biological_process	porphyrin-containing compound biosynthetic process
biological_process	cellular nitrogen compound metabolic process
biological_process	regulation of biological quality
biological_process	cytidine metabolic process
biological_process	glycerol transport
biological_process	response to inorganic substance
biological_process	fucose catabolic process
biological_process	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA
biological_process	removal of superoxide radicals
biological_process	biological attribute
biological_process	regulation of cell cycle process
biological_process	tyrosine metabolic process
biological_process	cell volume
biological_process	ceramide catabolic process
biological_process	branched-chain amino acid transport
biological_process	arabinose metabolic process
biological_process	regulation of innate immune response
biological_process	purine-containing compound metabolic process
biological_process	adenine metabolic process
biological_process	biological entity
biological_process	purine nucleoside catabolic process
biological_process	regulation of cell size
biological_process	AMP biosynthetic process
biological_process	glycine betaine transport
biological_process	cellular polysaccharide biosynthetic process
biological_process	protein import
biological_process	cellular amino acid catabolic process
biological_process	thiamine-containing compound metabolic process
biological_process	glutamyl-tRNA aminoacylation
biological_process	cell motility
biological_process	protein targeting
biological_process	tetrahydrobiopterin biosynthetic process
biological_process	regulation of response to stress
biological_process	regulation of DNA replication
biological_process	tRNA 4-thiouridine biosynthesis
biological_process	nucleoside phosphate biosynthetic process
biological_process	cytochrome c-heme linkage
biological_process	phosphatidic acid biosynthetic process
biological_process	tRNA methylthiolation
biological_process	lactate oxidation
biological_process	translesion synthesis
biological_process	D-gluconate metabolic process
biological_process	regulation of phosphorus metabolic process
biological_process	ribonucleoside diphosphate biosynthetic process
biological_process	cellular carbohydrate metabolic process
biological_process	DNA replication, removal of RNA primer
biological_process	nucleotide phosphorylation
biological_process	inositol phosphate metabolic process
biological_process	XMP salvage
biological_process	sulfate assimilation
biological_process	interleukin-8 production
biological_process	protein methylation
biological_process	cellular response to xenobiotic stimulus
biological_process	cellular response to organic cyclic compound
biological_process	polyamine catabolic process
biological_process	macromolecule catabolic process
biological_process	DNA conformation change
biological_process	nucleoside monophosphate catabolic process
biological_process	rhamnose metabolic process
biological_process	bis(molybdopterin guanine dinucleotide)molybdenum biosynthetic process
biological_process	primary metabolic process
biological_process	DNA geometric change
biological_process	spermidine transport
biological_process	sulfur compound metabolic process
biological_process	positive regulation of nucleobase-containing compound metabolic process
biological_process	base-excision repair, DNA ligation
biological_process	response to starvation
biological_process	type IV pilus-dependent motility
biological_process	hexose catabolic process
biological_process	putrescine biosynthetic process from arginine, using agmatinase
biological_process	5-phosphoribose 1-diphosphate metabolic process
biological_process	positive regulation of cellular protein metabolic process
biological_process	protein demalonylation
biological_process	NADPH regeneration
biological_process	glucosylceramide metabolic process
biological_process	aminoglycan catabolic process
biological_process	organic hydroxy compound metabolic process
biological_process	septin ring assembly
biological_process	negative regulation of macromolecule biosynthetic process
biological_process	purine deoxyribonucleoside triphosphate catabolic process
biological_process	intermembrane lipid transfer
biological_process	cellular response to acid chemical
biological_process	glycolipid metabolic process
biological_process	anatomical entity
biological_process	amino acid transmembrane transport
biological_process	nucleotide-excision repair
biological_process	response to external biotic stimulus
biological_process	translational termination
biological_process	response to biotic stimulus
biological_process	serine family amino acid biosynthetic process
biological_process	peptide metabolic process
biological_process	regulation of helicase activity
biological_process	negative regulation of cell division
biological_process	positive regulation of ion transmembrane transporter activity
biological_process	lipoprotein localization to outer membrane
biological_process	protein transmembrane transport
biological_process	import across plasma membrane
biological_process	submerged biofilm formation
biological_process	leucine biosynthetic process
biological_process	regulation of localization
biological_process	regulation of glucan biosynthetic process
biological_process	'de novo' NAD biosynthetic process
biological_process	inorganic anion transport
biological_process	nucleoside monophosphate metabolic process
biological_process	negative regulation of transcription, DNA-templated
biological_process	carboxylic acid catabolic process
biological_process	cellular response to nitrosative stress
biological_process	cytochrome complex assembly
biological_process	macromolecular stability
biological_process	nucleoside catabolic process
biological_process	glycolate biosynthetic process
biological_process	N-acetylglucosamine metabolic process
biological_process	xenobiotic metabolic process
biological_process	cellular process
biological_process	carbon utilization
biological_process	gluconate transmembrane transport
biological_process	queuosine metabolic process
biological_process	N-acetylmannosamine catabolic process
biological_process	pyrimidine deoxyribonucleoside diphosphate metabolic process
biological_process	oxidative DNA demethylation
biological_process	DNA dealkylation
biological_process	L-proline biosynthetic process
biological_process	amino disaccharide catabolic process
biological_process	detoxification of inorganic compound
biological_process	organic acid transmembrane transport
biological_process	positive regulation of protein metabolic process
biological_process	quinolinate catabolic process
biological_process	cellular cation homeostasis
biological_process	organic acid biosynthetic process
biological_process	siroheme biosynthetic process
biological_process	formate transport
biological_process	L-phenylalanine catabolic process
biological_process	purine nucleoside monophosphate biosynthetic process
biological_process	phosphorylation
biological_process	monosaccharide catabolic process
biological_process	pyrimidine nucleobase biosynthetic process
biological_process	lipid localization
biological_process	polyprenol metabolic process
biological_process	mRNA catabolic process
biological_process	sulfur amino acid catabolic process
biological_process	water-soluble vitamin catabolic process
biological_process	glycolytic process
biological_process	cysteine biosynthetic process via cystathionine
biological_process	polyamine biosynthetic process
biological_process	neutral amino acid transport
biological_process	rhamnose catabolic process
biological_process	erythrose 4-phosphate/phosphoenolpyruvate family amino acid biosynthetic process
biological_process	pentose-phosphate shunt, non-oxidative branch
biological_process	regulation of glutamine family amino acid metabolic process
biological_process	pyrimidine nucleoside monophosphate catabolic process
biological_process	spermidine metabolic process
biological_process	asparagine metabolic process
biological_process	polysaccharide localization
biological_process	homoserine metabolic process
biological_process	thiazole biosynthetic process
biological_process	error-prone translesion synthesis
biological_process	D-serine metabolic process
biological_process	ribonucleoside metabolic process
biological_process	methionine metabolic process
biological_process	L-cystine transport
biological_process	cellular component organization or biogenesis
biological_process	regulation of gene expression, epigenetic
biological_process	regulation of nitrogen utilization
biological_process	cellular response to oxygen radical
biological_process	protein modification by small protein conjugation
biological_process	metallo-sulfur cluster assembly
biological_process	cell pH
biological_process	transporter activity
biological_process	bacterial-type flagellum-dependent swarming motility
biological_process	bile acid and bile salt transport
biological_process	erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process
biological_process	peptidyl-lysine demalonylation
biological_process	chromosome organization
biological_process	organelle disassembly
biological_process	regulation of ribosome biogenesis
biological_process	lipid-linked peptidoglycan transport
biological_process	ribonucleotide catabolic process
biological_process	ion transmembrane transport
biological_process	phenazine biosynthetic process
biological_process	'de novo' IMP biosynthetic process
biological_process	pyridoxal phosphate biosynthetic process
biological_process	cellular chemical homeostasis
biological_process	glycolytic process through glucose-6-phosphate
biological_process	macromolecule deacylation
biological_process	coenzyme A biosynthetic process
biological_process	dGTP catabolic process
biological_process	toluene-containing compound catabolic process
biological_process	pyrimidine ribonucleoside diphosphate biosynthetic process
biological_process	tRNA wobble cytosine modification
biological_process	fumarate transport
biological_process	protein catabolic process
biological_process	ncRNA processing
biological_process	positive regulation of response to stimulus
biological_process	reproduction
biological_process	pyridoxine metabolic process
biological_process	N-acetylneuraminate catabolic process
biological_process	sucrose biosynthetic process
biological_process	primary alcohol biosynthetic process
biological_process	cellular response to stress
biological_process	ubiquinone metabolic process
biological_process	cell death
biological_process	protein-containing complex assembly
biological_process	cellular response to extracellular stimulus
biological_process	response to salt stress
biological_process	cellular metabolic process
biological_process	RNA decapping
biological_process	'de novo' NAD biosynthetic process from aspartate
biological_process	D-alanine family amino acid biosynthetic process
biological_process	antibiotic biosynthetic process
biological_process	fluoride transmembrane transport
biological_process	cell projection assembly
biological_process	positive regulation of intracellular signal transduction
biological_process	lactone catabolic process
biological_process	serine family amino acid metabolic process
biological_process	lysyl-tRNA aminoacylation
biological_process	SRP-dependent cotranslational protein targeting to membrane, translocation
biological_process	polysaccharide biosynthetic process
biological_process	formate oxidation
biological_process	cellular response to inorganic substance
biological_process	membrane biogenesis
biological_process	xenobiotic export
biological_process	lipooligosaccharide biosynthetic process
biological_process	carboxylic acid transport
biological_process	regulation of receptor clustering
biological_process	catabolic process
biological_process	tRNA modification
biological_process	glutathione transport
biological_process	calcium ion homeostasis
biological_process	nucleoside triphosphate biosynthetic process
biological_process	purine nucleoside triphosphate catabolic process
biological_process	putrescine metabolic process
biological_process	pyrimidine ribonucleoside monophosphate catabolic process
biological_process	transmembrane transporter activity
biological_process	regulation of transmembrane transport
biological_process	organic substance catabolic process
biological_process	dATP metabolic process
biological_process	DNA-binding transcription factor activity
biological_process	ribosomal large subunit biogenesis
biological_process	oxoacid metabolic process
biological_process	nucleobase-containing compound catabolic process
biological_process	positive regulation of ATP-dependent activity
biological_process	cellular biogenic amine metabolic process
biological_process	2'-deoxyribonucleotide biosynthetic process
biological_process	negative regulation of cell growth
biological_process	cobalt ion transport
biological_process	trehalose catabolic process
biological_process	regulation of intracellular signal transduction
biological_process	positive regulation of gene expression
biological_process	ATP metabolic process
biological_process	L-altrarate catabolic process
biological_process	organelle organization
biological_process	phosphate ion transport
biological_process	protein modification by small protein conjugation or removal
biological_process	multicellular organismal process
biological_process	wobble position ribose methylation
biological_process	lipid metabolic process
biological_process	negative regulation of translational elongation
biological_process	lactate metabolic process
biological_process	pyrimidine ribonucleotide biosynthetic process
biological_process	inorganic cation transmembrane transport
biological_process	pyridine nucleotide salvage
biological_process	dicarboxylic acid catabolic process
biological_process	nucleoside bisphosphate metabolic process
biological_process	regulation of macromolecule biosynthetic process
biological_process	cellular biosynthetic process
biological_process	sphingolipid metabolic process
biological_process	lipid translocation
biological_process	polyketide biosynthetic process
biological_process	nucleotide metabolic process
biological_process	tRNA thio-modification
biological_process	regulation of secondary metabolic process
biological_process	cellular response to external stimulus
biological_process	cytosine transport
biological_process	pyridoxal phosphate metabolic process
biological_process	glutamate catabolic process
biological_process	propionate metabolic process
biological_process	vitamin B6 biosynthetic process
biological_process	transcription, DNA-templated
biological_process	establishment of protein localization to membrane
biological_process	tRNA wobble adenosine to inosine editing
biological_process	response to nitrosative stress
biological_process	NADH regeneration
biological_process	cytokinetic process
biological_process	L-cysteine catabolic process
biological_process	pigment biosynthetic process
biological_process	cellular response to proline
biological_process	phospholipid transport
biological_process	mRNA pseudouridine synthesis
biological_process	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process
biological_process	alpha-glucan metabolic process
biological_process	mismatch repair
biological_process	trans-translation-dependent protein tagging
biological_process	aldonate transmembrane transport
biological_process	tryptophan biosynthetic process
biological_process	regulation of secondary metabolite biosynthetic process
biological_process	regulation of carbohydrate metabolic process
biological_process	2'-deoxyribonucleotide metabolic process
biological_process	regulation of transferase activity
biological_process	positive regulation of innate immune response
biological_process	tRNA wobble uridine modification
biological_process	D-ribose metabolic process
biological_process	pentose catabolic process
biological_process	cell division
biological_process	regulation of cellular process
biological_process	single-species biofilm formation in or on host organism
biological_process	export from cell
biological_process	plasma membrane acetate transport
biological_process	aspartate family amino acid biosynthetic process
biological_process	chaperone-mediated protein complex assembly
biological_process	base-excision repair, AP site formation
biological_process	regulation of nitrogen compound metabolic process
biological_process	monocarboxylic acid catabolic process
biological_process	positive regulation of protein secretion
biological_process	anion transport
biological_process	nucleobase-containing small molecule biosynthetic process
biological_process	inorganic ion homeostasis
biological_process	cellular localization
biological_process	protein transport by the Tat complex
biological_process	immune response
biological_process	protein dephosphorylation
biological_process	microcin transport
biological_process	methylglyoxal biosynthetic process
biological_process	negative regulation of protein transport
biological_process	purine ribonucleotide metabolic process
biological_process	disaccharide catabolic process
biological_process	catalytic activity
biological_process	glyceraldehyde-3-phosphate metabolic process
biological_process	acetyl-CoA biosynthetic process from pyruvate
biological_process	cellular response to sugar-phosphate stress
biological_process	protein processing
biological_process	negative regulation of nitrogen compound metabolic process
biological_process	hypoxanthine metabolic process
biological_process	organophosphate catabolic process
biological_process	cation transmembrane transport
biological_process	UDP-N-acetylglucosamine biosynthetic process
biological_process	threonyl-tRNA aminoacylation
biological_process	cobalamin transport
biological_process	selenocysteine biosynthetic process
biological_process	formaldehyde catabolic process
biological_process	D-alanine biosynthetic process
biological_process	sulfur amino acid biosynthetic process
biological_process	membrane lipid catabolic process
biological_process	L-fucose catabolic process
biological_process	polyamine transmembrane transport
biological_process	ribonucleoprotein complex biogenesis
biological_process	glycerol-3-phosphate catabolic process
biological_process	pilus organization
biological_process	siroheme metabolic process
biological_process	sulfur compound catabolic process
biological_process	glycolate metabolic process
biological_process	NAD catabolic process
biological_process	purine deoxyribonucleoside triphosphate metabolic process
biological_process	pigment metabolic process
biological_process	purine nucleoside triphosphate metabolic process
biological_process	protein repair
biological_process	wobble position cytosine ribose methylation
biological_process	gamma-aminobutyric acid metabolic process
biological_process	nucleotide catabolic process
biological_process	movement in host environment
biological_process	protein localization to plasma membrane
biological_process	UDP metabolic process
biological_process	hexose biosynthetic process
biological_process	amino sugar biosynthetic process
biological_process	translational accuracy
biological_process	tRNA wobble guanine modification
biological_process	L-phenylalanine metabolic process
biological_process	quality
biological_process	stress response to acid chemical
biological_process	intermembrane phospholipid transfer
biological_process	negative regulation of RNA metabolic process
biological_process	pyrimidine nucleotide catabolic process
biological_process	tryptophan metabolic process
biological_process	transcription regulator activity
biological_process	response to organonitrogen compound
biological_process	negative regulation of cellular biosynthetic process
biological_process	C4-dicarboxylate transport
biological_process	glycoprotein biosynthetic process
biological_process	cellular catabolic process
biological_process	pyrimidine nucleobase transport
biological_process	response to nickel cation
biological_process	nitric oxide catabolic process
biological_process	glycosaminoglycan catabolic process
biological_process	protein autoprocessing
biological_process	regulation of translation
biological_process	isoprenoid metabolic process
biological_process	methylation
biological_process	regulation of DNA-binding transcription factor activity
biological_process	protein maturation by [4Fe-4S] cluster transfer
biological_process	lipoprotein localization
biological_process	protein localization to extracellular region
biological_process	hydrogen peroxide catabolic process
biological_process	amide transport
biological_process	double-strand break repair
biological_process	regulation of division septum assembly
biological_process	thiamine transport
biological_process	UMP metabolic process
biological_process	D-amino acid biosynthetic process
biological_process	transsulfuration
biological_process	sequestering of metal ion
biological_process	acetaldehyde metabolic process
biological_process	organophosphate metabolic process
biological_process	negative regulation of binding
biological_process	ribonucleoside triphosphate catabolic process
biological_process	material anatomical entity
biological_process	citrate metabolic process
biological_process	phenol-containing compound metabolic process
biological_process	phosphatidylglycerol metabolic process
biological_process	chaperone-mediated protein folding
biological_process	DNA methylation or demethylation
biological_process	gamma-aminobutyric acid catabolic process
biological_process	protein transport by the Sec complex
biological_process	septum digestion after cytokinesis
biological_process	aspartate metabolic process
biological_process	positive regulation of transporter activity
biological_process	positive regulation of DNA-dependent DNA replication
biological_process	peptidyl-cysteine modification
biological_process	peptidoglycan metabolic process
biological_process	glycosphingolipid metabolic process
biological_process	guanine biosynthetic process
biological_process	xylulose 5-phosphate metabolic process
biological_process	pyrimidine nucleoside monophosphate metabolic process
biological_process	translational initiation
biological_process	cellular response to organonitrogen compound
biological_process	macromolecule glycosylation
biological_process	chemical homeostasis
biological_process	organic acid catabolic process
biological_process	xenobiotic detoxification by transmembrane export across the plasma membrane
biological_process	monocarboxylic acid metabolic process
biological_process	D-glucuronate metabolic process
biological_process	sulfate reduction
biological_process	response to iron ion
biological_process	regulation of ion transport
biological_process	cellular calcium ion homeostasis
biological_process	ncRNA catabolic process
biological_process	purine nucleotide catabolic process
biological_process	response to xenobiotic stimulus
biological_process	keto-3-deoxy-D-manno-octulosonic acid metabolic process
biological_process	DNA replication proofreading
biological_process	DNA biosynthetic process
biological_process	pyrimidine deoxyribonucleotide biosynthetic process
biological_process	pyrimidine nucleoside biosynthetic process
biological_process	charged-tRNA amino acid modification
biological_process	canonical glycolysis
biological_process	acyl-CoA metabolic process
biological_process	purine nucleoside diphosphate metabolic process
biological_process	positive regulation of cellular biosynthetic process
biological_process	amino acid salvage
biological_process	programmed cell death
biological_process	cell cycle
biological_process	tRNA nucleoside ribose methylation
biological_process	tetrapyrrole metabolic process
biological_process	fatty acid beta-oxidation, unsaturated, even number, reductase/isomerase pathway
biological_process	positive regulation of response to external stimulus
biological_process	positive regulation of cellular component biogenesis
biological_process	L-amino acid transport
biological_process	GDP-L-fucose metabolic process
biological_process	nucleoside bisphosphate biosynthetic process
biological_process	cellular alkane metabolic process
biological_process	ribonucleoprotein complex assembly
biological_process	glucose metabolic process
biological_process	negative regulation of locomotion
biological_process	dTDP-rhamnose metabolic process
biological_process	cytokinesis
biological_process	dicarboxylic acid biosynthetic process
biological_process	lipopolysaccharide core region metabolic process
biological_process	pyrimidine ribonucleoside diphosphate metabolic process
biological_process	'de novo' cotranslational protein folding
biological_process	indole-containing compound biosynthetic process
biological_process	ribonucleoside monophosphate biosynthetic process
biological_process	IMP biosynthetic process
biological_process	NAD metabolic process
biological_process	positive regulation of cell communication
biological_process	rRNA 5'-end processing
biological_process	glutamate metabolic process
biological_process	propionate catabolic process
biological_process	cardiolipin metabolic process
biological_process	glycine biosynthetic process from serine
biological_process	'de novo' AMP biosynthetic process
biological_process	diaminopimelate metabolic process
biological_process	Mo-molybdopterin cofactor metabolic process
biological_process	purine-containing compound salvage
biological_process	regulation of anatomical structure size
biological_process	cysteine biosynthetic process
biological_process	cell cycle process
biological_process	mRNA processing
biological_process	pyrimidine nucleoside metabolic process
biological_process	dipeptide transport
biological_process	tRNA wobble base modification
biological_process	cellular response to starvation
biological_process	protein deglycation
biological_process	triglyceride metabolic process
biological_process	protein transport
biological_process	anatomical structure morphogenesis
biological_process	DNA-templated transcription, termination
biological_process	catechol-containing siderophore biosynthetic process
biological_process	IMP metabolic process
biological_process	macromolecule modification
biological_process	cellular metabolic compound salvage
biological_process	stress response to metal ion
biological_process	dUTP catabolic process
biological_process	regulation of response to salt stress
biological_process	regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway
biological_process	isoleucine transport
biological_process	positive regulation of biological process
biological_process	plasma membrane ATP synthesis coupled proton transport
biological_process	regulation of response to DNA damage stimulus
biological_process	inorganic ion import across plasma membrane
biological_process	nucleotide-excision repair, DNA damage recognition
biological_process	iron coordination entity transport
biological_process	response to hydroperoxide
biological_process	nucleoside phosphate metabolic process
biological_process	dTDP biosynthetic process
biological_process	aldehyde catabolic process
biological_process	ethanolamine metabolic process
biological_process	disaccharide biosynthetic process
biological_process	positive regulation of biosynthetic process
biological_process	nitrate transport
biological_process	negative regulation of DNA-templated transcription, termination
biological_process	dGTP metabolic process
biological_process	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway
biological_process	purine ribonucleoside biosynthetic process
biological_process	organelle assembly
biological_process	cellular response to chemical stress
biological_process	ketone biosynthetic process
biological_process	positive regulation of organelle assembly
biological_process	intracellular signal transduction
biological_process	dTTP biosynthetic process
biological_process	ribonucleotide metabolic process
biological_process	phenylacetate catabolic process
biological_process	glyoxal metabolic process
biological_process	cell attribute
biological_process	tRNA aminoacylation for protein translation
biological_process	translation
biological_process	lysine biosynthetic process
biological_process	ribonucleoside monophosphate metabolic process
biological_process	dUMP metabolic process
biological_process	response to cobalt ion
biological_process	receptor clustering
biological_process	lipid A metabolic process
biological_process	tetrahydrofolate metabolic process
biological_process	cellular component size
biological_process	inorganic anion transmembrane transport
biological_process	lipooligosaccharide metabolic process
biological_process	pyridine-containing compound metabolic process
biological_process	small molecule catabolic process
biological_process	deoxyribose phosphate metabolic process
biological_process	RNA 3'-end processing
biological_process	response to acid chemical
biological_process	methionine biosynthetic process
biological_process	regulation of DNA recombination
biological_process	D-glucuronate catabolic process
biological_process	aspartate family amino acid metabolic process
biological_process	regulation of transport
biological_process	glutamine biosynthetic process
biological_process	oligosaccharide biosynthetic process
biological_process	cell adhesion
biological_process	hypoxanthine salvage
biological_process	positive regulation of secondary metabolite biosynthetic process
biological_process	disaccharide metabolic process
biological_process	maturation of LSU-rRNA
biological_process	regulation of organelle organization
biological_process	regulation of intracellular transport
biological_process	enterobactin biosynthetic process
biological_process	bacterial-type flagellum organization
biological_process	hydrogen peroxide metabolic process
biological_process	asparagine biosynthetic process
biological_process	negative regulation of ribonuclease activity
biological_process	regulation of protein catabolic process
biological_process	cellular response to iron ion starvation
biological_process	sucrose metabolic process
biological_process	membrane assembly
biological_process	prosthetic group biosynthetic process
biological_process	cell adhesion involved in biofilm formation
biological_process	protein unfolding
biological_process	thioester biosynthetic process
biological_process	glutamate biosynthetic process
biological_process	2,4,6-trinitrotoluene catabolic process
biological_process	negative regulation of translation
biological_process	transferase activity
biological_process	cysteine transmembrane transport
biological_process	protein-containing complex disassembly
biological_process	purine-containing compound catabolic process
biological_process	threonine catabolic process
biological_process	negative regulation of DNA replication
biological_process	mannosamine metabolic process
biological_process	regulation of protein transport
biological_process	benzene-containing compound metabolic process
biological_process	metabolite repair
biological_process	fucose metabolic process
biological_process	osmosensory signaling pathway
biological_process	response to antibiotic
biological_process	deoxyribose phosphate biosynthetic process
biological_process	regulation of ATP-dependent activity
biological_process	pyrimidine nucleoside triphosphate biosynthetic process
biological_process	purine nucleoside monophosphate metabolic process
biological_process	peptidyl-lysine modification
biological_process	'de novo' GDP-L-fucose biosynthetic process
biological_process	galactarate catabolic process
biological_process	purine nucleoside bisphosphate biosynthetic process
biological_process	D-amino acid catabolic process
biological_process	selenocysteinyl-tRNA(Sec) biosynthetic process
biological_process	ribosomal small subunit assembly
biological_process	biological process involved in symbiotic interaction
biological_process	Gram-negative-bacterium-type cell outer membrane assembly
biological_process	endonuclease activity
biological_process	L-ascorbic acid metabolic process
biological_process	hexose phosphate transport
biological_process	regulation of biological process
biological_process	valine catabolic process
biological_process	cellular lipid catabolic process
biological_process	macromolecule metabolic process
biological_process	D-xylose metabolic process
biological_process	glutamine metabolic process
biological_process	lipid biosynthetic process
biological_process	monosaccharide biosynthetic process
biological_process	propionate metabolic process, methylcitrate cycle
biological_process	nuclease activity
biological_process	regulation of cellular metabolic process
biological_process	amino-acid betaine transport
biological_process	cellular response to toxic substance
biological_process	cell wall modification
biological_process	riboflavin metabolic process
biological_process	CDP-diacylglycerol biosynthetic process
biological_process	purine ribonucleotide biosynthetic process
biological_process	L-methionine salvage from S-adenosylmethionine
biological_process	catalytic activity, acting on a nucleic acid
biological_process	amine metabolic process
biological_process	adhesion of symbiont to host
biological_process	ion transport
biological_process	D-arabinose catabolic process
biological_process	cytosine catabolic process
biological_process	protein ubiquitination
biological_process	liposaccharide metabolic process
biological_process	methionine transport
biological_process	tricarboxylic acid metabolic process
biological_process	aerobic respiration
biological_process	hydrolase activity
biological_process	protein localization to Golgi apparatus
biological_process	regulation of cell death
biological_process	L-arabinose catabolic process to xylulose 5-phosphate
biological_process	cell
biological_process	cysteine transport
biological_process	response to hypochlorite
biological_process	carboxylic acid transmembrane transport
biological_process	short-chain fatty acid metabolic process
biological_process	vitamin biosynthetic process
biological_process	cellular protein localization
biological_process	isopentenyl diphosphate biosynthetic process
biological_process	UTP metabolic process
biological_process	tRNA aminoacylation
biological_process	cadmium ion homeostasis
biological_process	regulation of ion transmembrane transporter activity
biological_process	energy coupled proton transmembrane transport, against electrochemical gradient
biological_process	protein desuccinylation
