tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251578	0	live	citE2	STM0060	citrate (pro-3S)-lyase subunit beta				NC_003197.2	69994	70869	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251577	0	live	citD2	STM0059	citrate lyase acyl carrier protein				NC_003197.2	69703	70003	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251576	0	live	citC2	STM0058	putative citrate lyase synthetase				NC_003197.2	68637	69680	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251575	0	live	STM0057	STM0057	citrate:sodium symporter				NC_003197.2	67052	68400	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251574	0	live	STM0056	STM0056	oxaloacetate decarboxylase subunit gamma				NC_003197.2	66654	66899	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251573	0	live	STM0055	STM0055	oxaloacetate decarboxylase subunit alpha				NC_003197.2	64862	66644	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251572	0	live	STM0054	STM0054	oxaloacetate decarboxylase subunit beta				NC_003197.2	63548	64855	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251571	0	live	STM0053	STM0053	histidine kinase				NC_003197.2	61794	63413	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251570	0	live	STM0052	STM0052	response regulator				NC_003197.2	61106	61797	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251569	0	live	rihC	STM0051	ribonucleoside hydrolase RihC				NC_003197.2	60151	61084	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251568	0	live	STM0050	STM0050	putative nitrite reductase				NC_003197.2	58940	60148	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251567	0	live	lytB	STM0049	4-hydroxy-3-methylbut-2-enyl diphosphate reductase				NC_003197.2	57782	58746	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251566	0	live	slpA	STM0048	peptidylprolyl isomerase				NC_003197.2	57328	57793	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251565	0	live	lspA	STM0047	signal peptidase II				NC_003197.2	56689	57189	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251563	0	live	ribF	STM0045	riboflavin biosynthesis protein RibF				NC_003197.2	52872	53810	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251560	0	live	STM0042	STM0042	MFS transporter				NC_003197.2	50451	51829	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251559	0	live	STM0041	STM0041	family 31 glucosidase				NC_003197.2	48372	50417	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251558	0	live	nhaR	STM0040	transcriptional activator of nhaA				NC_003197.2	47407	48317	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251557	0	live	nhaA	STM0039	Na(+)/H(+) antiporter NhaA				NC_003197.2	46083	47356	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251556	0	live	STM0038	STM0038	putative arylsulfatase				NC_003197.2	44305	46027	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251555	0	live	STM0037	STM0037	putative cytoplasmic protein				NC_003197.2	42926	44185	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251554	0	live	STM0036	STM0036	anaerobic sulfatase maturase				NC_003197.2	41717	42913	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251553	0	live	STM0035	STM0035	putative arylsulfatase				NC_003197.2	40120	41624	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251551	0	live	STM0033	STM0033	multifunctional 2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'-nucleotidase/3'-nucleotidase				NC_003197.2	37103	38674	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251550	0	live	STM0032	STM0032	putative arylsulfatase				NC_003197.2	35331	37057	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251549	0	live	STM0031	STM0031	transcriptional regulator				NC_003197.2	34376	34816	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251547	0	live	STM0029	STM0029	transcriptional regulator				NC_003197.2	32545	33000	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251545	0	live	bcfG	STM0027	fimbrial chaparone				NC_003197.2	30466	31209	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251544	0	live	bcfF	STM0026	fimbrial protein				NC_003197.2	29977	30512	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251543	0	live	bcfE	STM0025	fimbrial protein				NC_003197.2	29418	29978	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251542	0	live	bcfD	STM0024	fimbrial protein				NC_003197.2	28410	29432	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251541	0	live	bcfC	STM0023	outer membrane usher protein				NC_003197.2	25803	28424	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251540	0	live	bcfB	STM0022	fimbrial chaperone protein				NC_003197.2	25105	25798	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251539	0	live	bcfA	STM0021	fimbrial protein				NC_003197.2	24462	25011	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251537	0	live	STM0019	STM0019	chitinase				NC_003197.2	20051	23054	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251531	0	live	dnaJ	STM0013	molecular chaperone DnaJ				NC_003197.2	13577	14734	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251530	0	live	dnaK	STM0012	molecular chaperone DnaK				NC_003197.2	11579	13509	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251526	0	live	mog	STM0008	molybdopterin adenylyltransferase				NC_003197.2	8718	9319	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251525	0	live	talB	STM0007	transaldolase				NC_003197.2	7652	8618	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251524	0	live	yaaJ	STM0006	sodium:alanine symporter family protein				NC_003197.2	5966	7407	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251523	0	live	yaaA	STM0005	peroxide stress protein YaaA				NC_003197.2	5114	5898	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251522	0	live	thrC	STM0004	threonine synthase				NC_003197.2	3722	5020	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251521	0	live	thrB	STM0003	homoserine kinase				NC_003197.2	2789	3730	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251520	0	live	thrA	STM0002	bifunctional aspartate kinase/homoserine dehydrogenase I				NC_003197.2	325	2799	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1251519	0	live	thrL	STM0001	thr operon leader peptide				NC_003197.2	190	255	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255933	0	live	ytfL	STM4407	hypothetical protein				NC_003197.2	4643691	4645045	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255645	0	live	yijP	STM4118	hypothetical protein				NC_003197.2	4333322	4335067	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254553	0	live	STM3030	STM3030	hypothetical protein				NC_003197.2	3192429	3193077	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255071	0	live	STM3548	STM3548	hypothetical protein				NC_003197.2	3717605	3718373	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255286	0	live	cigR	STM3762	hypothetical protein				NC_003197.2	3960760	3961244	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1254054	0	live	STM2532	STM2532	hypothetical protein				NC_003197.2	2667763	2672709	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	2673745	0	live	STM1672	STM1672	hypothetical protein				NC_003197.2	1765638	1766747	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	2673722	0	live	STM3035	STM3035	hypothetical protein				NC_003197.2	3195957	3196215	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	2673718	0	live	STM2006	STM2006	hypothetical protein				NC_003197.2	2085395	2086101	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256220	0	live	PSLT020	PSLT020	hypothetical protein				NC_003277.2	15561	15764	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256217	0	live	PSLT024	PSLT024	hypothetical protein				NC_003277.2	17369	17677	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256125	0	live	yjjY	STM4599	hypothetical protein				NC_003197.2	4856190	4856340	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256123	0	live	STM4597	STM4597	hypothetical protein				NC_003197.2	4854807	4855127	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256122	0	live	STM4596	STM4596	hypothetical protein				NC_003197.2	4853751	4854427	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256113	0	live	creA	STM4587	hypothetical protein				NC_003197.2	4843688	4844238	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256103	0	live	smp	STM4577	hypothetical protein				NC_003197.2	4832481	4833135	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256101	0	live	STM4575	STM4575	hypothetical protein				NC_003197.2	4830429	4831123	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256100	0	live	STM4574	STM4574	hypothetical protein				NC_003197.2	4829692	4830392	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256097	0	live	STM4571	STM4571	hypothetical protein				NC_003197.2	4825916	4826493	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256072	0	live	yjjP	STM4546	hypothetical protein				NC_003197.2	4804646	4805572	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256071	0	live	STM4545	STM4545	hypothetical protein				NC_003197.2	4804182	4804670	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256068	0	live	yjjA	STM4542	hypothetical protein				NC_003197.2	4802291	4802764	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256057	0	live	yjiX	STM4531	hypothetical protein				NC_003197.2	4787285	4787500	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256054	0	live	STM4528	STM4528	hypothetical protein				NC_003197.2	4785662	4785954	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256048	0	live	STM4522	STM4522	hypothetical protein				NC_003197.2	4776290	4776998	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256046	0	live	STM4520	STM4520	hypothetical protein				NC_003197.2	4775941	4776084	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256044	0	live	STM4518	STM4518	hypothetical protein				NC_003197.2	4773774	4774295	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256042	0	live	yjiN	STM4516	hypothetical protein				NC_003197.2	4770702	4771993	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256039	0	live	yjiG	STM4513	hypothetical protein				NC_003197.2	4767296	4767770	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256031	0	live	STM4505	STM4505	hypothetical protein				NC_003197.2	4759582	4760049	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256030	0	live	STM4504	STM4504	hypothetical protein				NC_003197.2	4758465	4759383	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256028	0	live	STM4502	STM4502	hypothetical protein				NC_003197.2	4756335	4756949	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256027	0	live	STM4501	STM4501	hypothetical protein				NC_003197.2	4755595	4755858	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256023	0	live	STM4497	STM4497	hypothetical protein				NC_003197.2	4750656	4751265	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256004	0	live	STM4478	STM4478	hypothetical protein				NC_003197.2	4722021	4722140	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1256000	0	live	yjgN	STM4474	hypothetical protein				NC_003197.2	4715688	4716889	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255998	0	live	ytgA	STM4472	hypothetical protein				NC_003197.2	4714409	4714904	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255970	0	live	STM4444	STM4444	hypothetical protein				NC_003197.2	4685777	4686427	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255969	0	live	STM4443	STM4443	hypothetical protein				NC_003197.2	4684990	4685771	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255967	0	live	STM4441	STM4441	hypothetical protein				NC_003197.2	4684301	4684670	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255963	0	live	yjgA	STM4437	hypothetical protein				NC_003197.2	4681197	4681760	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255948	0	live	STM4422	STM4422	hypothetical protein				NC_003197.2	4665476	4665778	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255935	0	live	ytfM	STM4409	hypothetical protein				NC_003197.2	4646057	4647801	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255931	0	live	ytfJ	STM4405	hypothetical protein				NC_003197.2	4642516	4643084	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255922	0	live	ytfB	STM4396	hypothetical protein				NC_003197.2	4633092	4633740	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255915	0	live	yjfY	STM4389	hypothetical protein				NC_003197.2	4629783	4630071	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255901	0	live	yjfM	STM4375	hypothetical protein				NC_003197.2	4617730	4618378	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255900	0	live	yjfL	STM4374	hypothetical protein				NC_003197.2	4617322	4617730	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255898	0	live	STM4372	STM4372	hypothetical protein				NC_003197.2	4615582	4616658	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255896	0	live	yjfI	STM4370	hypothetical protein				NC_003197.2	4614460	4614875	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255872	0	live	yjeO	STM4346	hypothetical protein				NC_003197.2	4588855	4589182	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255865	0	live	blc	STM4339	hypothetical protein				NC_003197.2	4581850	4582396	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255858	0	live	yjeJ	STM4332	hypothetical protein				NC_003197.2	4577418	4578288	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255842	0	live	STM4316	STM4316	hypothetical protein				NC_003197.2	4562038	4562259	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255838	0	live	STM4312	STM4312	hypothetical protein				NC_003197.2	4560099	4560368	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255836	0	live	STM4310	STM4310	hypothetical protein				NC_003197.2	4558188	4559093	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255835	0	live	STM4309	STM4309	hypothetical protein				NC_003197.2	4556484	4557888	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255828	0	live	STM4302	STM4302	hypothetical protein				NC_003197.2	4548610	4548882	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255815	0	live	phnA	STM4289	hypothetical protein				NC_003197.2	4530183	4530530	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255810	0	live	yjcO	STM4284	hypothetical protein				NC_003197.2	4524500	4525189	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255800	0	live	yjcH	STM4274	hypothetical protein				NC_003197.2	4513170	4513499	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255790	0	live	yjcC	STM4264	hypothetical protein				NC_003197.2	4502379	4503998	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255789	0	live	yjcB	STM4263	hypothetical protein				NC_003197.2	4501553	4501847	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255784	0	live	STM4258	STM4258	hypothetical protein				NC_003197.2	4478496	4479890	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255783	0	live	STM4257	STM4257	hypothetical protein				NC_003197.2	4477865	4478505	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255781	0	live	STM4255	STM4255	hypothetical protein				NC_003197.2	4476019	4476135	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255778	0	live	STM4252	STM4252	hypothetical protein				NC_003197.2	4472317	4472661	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255777	0	live	yjbR	STM4251	hypothetical protein				NC_003197.2	4471947	4472316	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255776	0	live	yjbQ	STM4250	hypothetical protein				NC_003197.2	4471529	4471957	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255751	0	live	yjbH	STM4225	hypothetical protein				NC_003197.2	4443940	4446044	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255750	0	live	yjbG	STM4224	hypothetical protein				NC_003197.2	4443197	4443948	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255744	0	live	STM4218	STM4218	hypothetical protein				NC_003197.2	4437140	4437435	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255742	0	live	STM4216	STM4216	hypothetical protein				NC_003197.2	4436205	4436525	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255741	0	live	STM4215	STM4215	hypothetical protein				NC_003197.2	4435590	4436052	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255740	0	live	STM4214	STM4214	hypothetical protein				NC_003197.2	4435396	4435600	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255735	0	live	STM4209	STM4209	hypothetical protein				NC_003197.2	4429385	4429602	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255730	0	live	STM4204	STM4204	hypothetical protein				NC_003197.2	4424459	4426012	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255725	0	live	STM4199	STM4199	hypothetical protein				NC_003197.2	4419847	4420457	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255724	0	live	STM4198	STM4198	hypothetical protein				NC_003197.2	4419395	4419856	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255722	0	live	STM4196	STM4196	hypothetical protein				NC_003197.2	4417931	4418664	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255720	0	live	yjbD	STM4194	hypothetical protein				NC_003197.2	4416358	4416642	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255718	0	live	STM4192	STM4192	hypothetical protein				NC_003197.2	4414899	4415445	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255717	0	live	STM4191	STM4191	hypothetical protein				NC_003197.2	4414770	4414871	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255697	0	live	yjaH	STM4171	hypothetical protein				NC_003197.2	4387006	4387698	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255695	0	live	yjaG	STM4169	hypothetical protein				NC_003197.2	4385945	4386535	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255684	0	live	STM4158	STM4158	hypothetical protein				NC_003197.2	4376696	4376884	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255682	0	live	STM4156	STM4156	hypothetical protein				NC_003197.2	4374620	4374969	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255667	0	live	STM4141	STM4141	hypothetical protein				NC_003197.2	4359866	4360039	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255654	0	live	yijD	STM4128	hypothetical protein				NC_003197.2	4346232	4346602	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255630	0	live	STM4103	STM4103	hypothetical protein				NC_003197.2	4315530	4316658	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255624	0	live	STM4097	STM4097	hypothetical protein				NC_003197.2	4306034	4306702	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255610	0	live	yiiR	STM4083	hypothetical protein				NC_003197.2	4291844	4292283	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255609	0	live	yiiQ	STM4082	hypothetical protein				NC_003197.2	4291158	4291766	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255596	0	live	STM4069	STM4069	hypothetical protein				NC_003197.2	4279846	4280018	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255584	0	live	STM4057	STM4057	hypothetical protein				NC_003197.2	4267936	4268338	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255581	0	live	STM4054	STM4054	hypothetical protein				NC_003197.2	4265240	4266229	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255569	0	live	STM4042A	STM4042A	hypothetical protein				NC_003197.2	4252854	4253420	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255565	0	live	STM4039	STM4039	hypothetical protein				NC_003197.2	4249120	4250156	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255557	0	live	STM4031	STM4031	hypothetical protein				NC_003197.2	4240105	4240429	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255556	0	live	STM4030	STM4030	hypothetical protein				NC_003197.2	4239662	4240123	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255553	0	live	rbn	STM4027	hypothetical protein				NC_003197.2	4237344	4238227	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255544	0	live	yihP	STM4018	hypothetical protein				NC_003197.2	4227250	4228645	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255541	0	live	STM4015	STM4015	hypothetical protein				NC_003197.2	4224018	4224871	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255539	0	live	STM4013	STM4013	hypothetical protein				NC_003197.2	4222112	4222994	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255537	0	live	STM4011	STM4011	hypothetical protein				NC_003197.2	4219994	4220876	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255528	0	live	STM4002	STM4002	hypothetical protein				NC_003197.2	4210134	4210361	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255521	0	live	yihD	STM3995	hypothetical protein				NC_003197.2	4202850	4203132	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255497	0	live	yigP	STM3971	hypothetical protein				NC_003197.2	4178057	4178674	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255480	0	live	yigG	STM3954	hypothetical protein				NC_003197.2	4159583	4160051	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255479	0	live	yigF	STM3953	hypothetical protein				NC_003197.2	4159187	4159578	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255472	0	live	yifL	STM3946	hypothetical protein				NC_003197.2	4152029	4152238	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255470	0	live	STM3944	STM3944	hypothetical protein				NC_003197.2	4150950	4151345	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255468	0	live	STM3942	STM3942	hypothetical protein				NC_003197.2	4150123	4150489	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255467	0	live	STM3941	STM3941	hypothetical protein				NC_003197.2	4149569	4150115	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255466	0	live	STM3940	STM3940	hypothetical protein				NC_003197.2	4149026	4149387	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255433	0	live	STM3907	STM3907	hypothetical protein				NC_003197.2	4115989	4116336	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255432	0	live	STM3906	STM3906	hypothetical protein				NC_003197.2	4115677	4115998	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255424	0	live	yifE	STM3898	hypothetical protein				NC_003197.2	4106499	4106851	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255376	0	live	yieE	STM3849	hypothetical protein				NC_003197.2	4056351	4057118	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255372	0	live	STM3845	STM3845	hypothetical protein				NC_003197.2	4051391	4052353	plus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255338	0	live	yidR	STM3811	hypothetical protein				NC_003197.2	4010985	4012222	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255332	0	live	yidH	STM3805	hypothetical protein				NC_003197.2	4006748	4007106	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255331	0	live	yidG	STM3804	hypothetical protein				NC_003197.2	4006396	4006768	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255330	0	live	yidF	STM3803	hypothetical protein				NC_003197.2	4005869	4006399	minus	0		
99287	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	1255326	0	live	STM3799	STM3799	hypothetical protein				NC_003197.2	4000812	4001897	minus	0		
